time,gFx,gFy,gFz,TgF
10.252101,0.1326,-0.0529,0.9916,1.00
10.276453,0.1346,-0.0563,0.9887,1.00
10.298064,0.1302,-0.0607,0.9897,1.00
10.315791,0.1277,-0.0598,0.9921,1.00
10.334390,0.1263,-0.0612,0.9941,1.00
10.351274,0.1292,-0.0583,0.9950,1.01
10.375666,0.1311,-0.0573,0.9906,1.00
10.398045,0.1258,-0.0568,0.9936,1.00
10.417417,0.1214,-0.0563,0.9921,1.00
10.435324,0.1219,-0.0539,0.9892,1.00
10.459434,0.1253,-0.0549,0.9936,1.00
10.475455,0.1263,-0.0554,0.9950,1.00
10.506065,0.1228,-0.0544,1.0004,1.01
10.513516,0.1233,-0.0573,1.0004,1.01
10.534020,0.1272,-0.0519,0.9990,1.01
10.559606,0.1311,-0.0505,0.9975,1.01
10.575471,0.1287,-0.0534,1.0053,1.01
10.607335,0.1248,-0.0559,1.0082,1.02
10.615567,0.1263,-0.0559,1.0082,1.02
10.642037,0.1277,-0.0578,1.0034,1.01
10.660246,0.1321,-0.0573,0.9985,1.01
10.676508,0.1321,-0.0593,0.9941,1.00
10.706193,0.1307,-0.0578,0.9877,1.00
10.716121,0.1336,-0.0573,0.9877,1.00
10.741999,0.1360,-0.0578,0.9833,0.99
10.759469,0.1395,-0.0588,0.9809,0.99
10.785122,0.1414,-0.0583,0.9848,1.00
10.805474,0.1404,-0.0583,0.9892,1.00
10.817113,0.1395,-0.0593,0.9902,1.00
10.841390,0.1380,-0.0607,0.9941,1.01
10.858865,0.1409,-0.0617,0.9926,1.00
10.884450,0.1395,-0.0612,0.9906,1.00
10.905106,0.1365,-0.0632,0.9902,1.00
10.925193,0.1316,-0.0632,0.9872,1.00
10.941738,0.1311,-0.0651,0.9867,1.00
10.967600,0.1321,-0.0622,0.9936,1.00
10.984114,0.1404,-0.0612,0.9946,1.01
11.005248,0.1556,-0.0612,0.9911,1.01
11.023927,0.1619,-0.0627,0.9799,1.00
11.041404,0.1531,-0.0661,0.9882,1.00
11.068264,0.1331,-0.0651,0.9902,1.00
11.085037,0.1292,-0.0681,0.9887,1.00
11.105456,0.1287,-0.0676,0.9892,1.00
11.124069,0.1292,-0.0681,0.9897,1.00
11.141651,0.1360,-0.0637,0.9838,1.00
11.167266,0.1424,-0.0627,0.9853,1.00
11.184744,0.1443,-0.0627,0.9882,1.00
11.204926,0.1429,-0.0676,0.9902,1.00
11.224762,0.1409,-0.0691,0.9887,1.00
11.249824,0.1375,-0.0676,0.9916,1.00
11.267040,0.1414,-0.0651,0.9892,1.00
