time,gFx,gFy,gFz,TgF
5.762693,0.9617,0.0556,-0.2379,0.99
5.782957,0.9578,0.0527,-0.2306,0.99
5.803675,0.9534,0.0522,-0.2208,0.98
5.822275,0.9490,0.0493,-0.2139,0.97
5.844402,0.9427,0.0507,-0.2159,0.97
5.862734,0.9476,0.0537,-0.2252,0.98
5.884435,0.9564,0.0546,-0.2315,0.99
5.903047,0.9603,0.0561,-0.2359,0.99
5.919974,0.9632,0.0561,-0.2384,0.99
5.945746,0.9617,0.0512,-0.2306,0.99
5.963422,0.9544,0.0502,-0.2198,0.98
5.984107,0.9441,0.0532,-0.2154,0.97
6.001105,0.9441,0.0541,-0.2179,0.97
6.027471,0.9539,0.0522,-0.2281,0.98
6.045695,0.9622,0.0537,-0.2374,0.99
6.069374,0.9647,0.0546,-0.2443,1.00
6.083043,0.9627,0.0502,-0.2403,0.99
6.102558,0.9583,0.0488,-0.2325,0.99
6.127952,0.9534,0.0483,-0.2281,0.98
6.144743,0.9554,0.0493,-0.2311,0.98
6.169384,0.9500,0.0571,-0.2325,0.98
6.190114,0.9456,0.0556,-0.2286,0.97
6.210200,0.9534,0.0556,-0.2296,0.98
6.227432,0.9549,0.0537,-0.2267,0.98
6.245024,0.9500,0.0497,-0.2271,0.98
6.270218,0.9490,0.0463,-0.2296,0.98
6.289113,0.9524,0.0497,-0.2325,0.98
6.310664,0.9549,0.0537,-0.2320,0.98
6.327506,0.9554,0.0546,-0.2271,0.98
6.346341,0.9573,0.0556,-0.2262,0.99
6.368830,0.9539,0.0537,-0.2330,0.98
6.390583,0.9524,0.0522,-0.2301,0.98
6.409156,0.9505,0.0507,-0.2315,0.98
6.426994,0.9534,0.0517,-0.2301,0.98
6.453985,0.9612,0.0502,-0.2311,0.99
6.470321,0.9608,0.0483,-0.2330,0.99
6.487953,0.9578,0.0502,-0.2320,0.99
6.510299,0.9529,0.0502,-0.2247,0.98
6.528266,0.9500,0.0483,-0.2232,0.98
6.554250,0.9485,0.0463,-0.2257,0.98
6.570530,0.9500,0.0468,-0.2306,0.98
6.592400,0.9554,0.0493,-0.2350,0.99
6.611785,0.9593,0.0497,-0.2320,0.99
6.636112,0.9559,0.0527,-0.2311,0.98
6.652047,0.9534,0.0517,-0.2311,0.98
6.682906,0.9515,0.0488,-0.2311,0.98
6.696130,0.9524,0.0497,-0.2301,0.98
6.719428,0.9549,0.0488,-0.2301,0.98
6.734311,0.9554,0.0493,-0.2296,0.98
6.752812,0.9534,0.0507,-0.2306,0.98
6.776374,0.9534,0.0537,-0.2345,0.98
6.794320,0.9524,0.0502,-0.2355,0.98
6.819649,0.9495,0.0497,-0.2296,0.98
