time,gFx,gFy,gFz,TgF
8.152786,0.8175,0.0449,-0.1680,0.84
8.183887,0.9172,-0.0138,-0.1347,0.93
8.196508,0.9515,-0.0573,-0.1827,0.97
8.219715,1.0703,-0.1214,-0.2731,1.11
8.237162,1.1172,-0.0730,-0.3670,1.18
8.262443,0.9881,0.0845,-0.4550,1.09
8.278443,1.1998,0.1930,-0.2110,1.23
8.301912,1.2951,0.0913,-0.0727,1.30
8.318541,1.2580,-0.1663,-0.2232,1.29
8.334365,1.2243,-0.3101,-0.5552,1.38
8.359727,1.2805,-0.1121,-0.8216,1.53
8.381056,0.8825,0.0913,-0.6358,1.09
8.400937,0.6523,0.0947,-0.5146,0.84
8.418079,0.6537,0.1123,-0.5073,0.84
8.444272,0.8341,0.0678,-0.6197,1.04
8.460794,0.9989,0.0121,-0.5537,1.14
8.483472,1.2414,-0.0339,-0.4975,1.34
8.502422,1.1460,0.0033,-0.4902,1.25
8.517885,0.9055,0.0649,-0.4843,1.03
8.542394,0.6596,0.1162,-0.3806,0.77
8.562370,0.5379,0.0996,-0.2834,0.62
8.583599,0.4665,0.0312,-0.2359,0.52
8.601536,0.4958,-0.0583,-0.2208,0.55
8.618349,0.6459,-0.1219,-0.2281,0.70
8.642546,0.8415,-0.1546,-0.3445,0.92
8.659038,0.8772,-0.1170,-0.3503,0.95
8.679636,0.8371,-0.0901,-0.3200,0.90
8.702112,0.8077,-0.0759,-0.2418,0.85
8.728213,0.8415,-0.0671,-0.1875,0.86
8.743898,0.8835,-0.0475,-0.1714,0.90
8.760846,0.9652,-0.0177,-0.1577,0.98
8.784234,1.0326,0.0292,-0.2467,1.06
8.800380,1.0732,0.0761,-0.3235,1.12
8.828110,0.8591,-0.0363,-0.4124,0.95
8.843837,0.9109,-0.2480,-0.2335,0.97
8.869552,1.4135,-0.1424,-0.0042,1.42
8.895672,1.1695,0.0849,-0.4466,1.25
8.910135,1.1548,0.1319,-0.5723,1.30
8.926360,1.1314,-0.1131,-0.5532,1.26
8.945122,1.0385,-0.4054,-0.6852,1.31
8.970278,0.8209,-0.3643,-0.7361,1.16
8.999240,0.8713,-0.0666,-0.6275,1.08
9.003500,0.8654,-0.0510,-0.6373,1.08
9.026490,0.9295,-0.0368,-0.5777,1.09
9.044607,1.0336,-0.0891,-0.3679,1.10
9.067299,0.9784,-0.0930,-0.3777,1.05
9.090611,0.8063,-0.1478,-0.3978,0.91
9.110038,0.7153,-0.1527,-0.3958,0.83
9.127316,0.6498,-0.0994,-0.3498,0.74
9.152621,0.5286,0.0033,-0.2491,0.58
9.170035,0.5609,0.0576,-0.2643,0.62
9.197135,0.7344,0.0893,-0.3303,0.81
9.209057,0.7740,0.0776,-0.3498,0.85
9.225290,0.8004,0.0600,-0.3210,0.86
9.251572,0.7970,0.1153,-0.2477,0.84
9.268128,0.7564,0.1377,-0.2105,0.80
9.292059,0.7994,0.0947,-0.1494,0.82
9.308239,0.8557,0.0321,-0.1489,0.87
9.333530,0.9153,-0.0485,-0.1993,0.94
9.349875,1.0160,-0.0705,-0.2081,1.04
9.379911,1.0996,-0.1492,-0.3611,1.17
9.391855,1.1192,-0.0852,-0.3953,1.19
9.408287,1.1573,0.0664,-0.3181,1.20
9.433123,1.2003,0.1329,-0.0536,1.21
9.449718,1.1837,-0.0343,0.0148,1.18
9.476673,1.0140,-0.2475,-0.3205,1.09
9.494659,0.9363,-0.1321,-0.7996,1.24
9.508274,1.1402,0.0013,-1.0074,1.52
9.533498,0.9534,0.2468,-0.7468,1.24
9.550171,0.9128,0.2453,-0.6495,1.15
9.577441,0.9984,0.0879,-0.5547,1.15
9.592019,0.9578,-0.0412,-0.5376,1.10
9.616262,1.0170,-0.1722,-0.4261,1.12
9.633904,1.0404,-0.1737,-0.4046,1.13
9.657685,0.8732,-0.0588,-0.3806,0.95
9.678679,0.7373,0.0683,-0.4017,0.84
9.700049,0.6063,0.1744,-0.3655,0.73
9.716416,0.5286,0.2238,-0.3254,0.66
9.741771,0.6000,0.1607,-0.2746,0.68
9.758125,0.6567,0.0204,-0.2985,0.72
9.785751,0.8366,-0.1575,-0.3670,0.93
9.798227,0.8322,-0.1566,-0.3606,0.92
9.816388,0.7769,-0.1170,-0.2922,0.84
9.841758,0.7383,-0.0671,-0.2301,0.78
9.858054,0.7593,-0.0500,-0.2144,0.79
9.877857,0.8532,-0.0495,-0.2032,0.88
9.900851,0.9759,-0.0295,-0.2037,1.00
9.924707,1.0126,0.0077,-0.2413,1.04
9.941430,1.0292,0.0502,-0.2751,1.07
9.958581,0.9730,0.0649,-0.3220,1.03
9.983909,0.8908,-0.1908,-0.3337,0.97
9.999570,1.2228,-0.2558,-0.0761,1.25
10.025303,1.2521,-0.0695,-0.1998,1.27
10.044584,1.2159,0.0972,-0.5723,1.35
10.066279,1.2766,-0.0485,-0.5752,1.40
10.086083,1.0307,-0.3609,-0.6119,1.25
10.102902,0.8820,-0.3795,-0.7165,1.20
10.125222,0.8376,-0.1610,-0.5845,1.03
10.142095,0.8366,-0.0133,-0.5703,1.01
10.166103,0.8879,0.0351,-0.5938,1.07
10.189702,1.0815,-0.0891,-0.3586,1.14
10.206287,1.0791,-0.1502,-0.3978,1.16
10.225195,0.9133,-0.2270,-0.4202,1.03
10.243116,0.7765,-0.2343,-0.3948,0.90
10.267427,0.6660,-0.1326,-0.3572,0.77
10.288196,0.5481,-0.0427,-0.2868,0.62
10.307919,0.5462,0.0082,-0.3195,0.63
10.324853,0.6699,0.0649,-0.3019,0.74
10.351819,0.7417,0.1260,-0.2843,0.80
10.366420,0.7320,0.1280,-0.2232,0.78
10.389527,0.7647,0.1187,-0.1563,0.79
10.409164,0.7696,0.0977,-0.1499,0.79
10.434627,0.7887,0.0307,-0.1245,0.80
10.450854,0.7955,0.0057,-0.1181,0.80
10.467703,0.8258,-0.0099,-0.1162,0.83
10.488603,0.9720,-0.0441,-0.1377,0.98
10.508112,1.1221,-0.0431,-0.2956,1.16
10.533000,1.0478,0.0898,-0.5620,1.19
10.549963,1.0932,0.2443,-0.4158,1.19
10.575767,1.2947,0.2663,-0.0692,1.32
10.596984,1.3338,-0.1033,-0.2531,1.36
10.616172,1.3338,-0.2499,-0.5381,1.46
10.633868,1.3387,-0.1761,-0.7947,1.57
10.649879,1.1001,0.0365,-0.6925,1.30
10.675363,0.6288,0.0581,-0.6070,0.88
10.701580,0.7080,0.0180,-0.5464,0.89
10.715722,0.8073,0.0977,-0.5615,0.99
10.733588,0.9158,0.0977,-0.5298,1.06
10.751300,1.0312,0.0150,-0.4931,1.14
10.775640,1.0942,-0.1390,-0.4926,1.21
10.796654,0.9231,-0.1639,-0.4320,1.03
10.815776,0.8009,-0.0857,-0.3870,0.89
10.832561,0.7373,0.0233,-0.3635,0.82
10.858847,0.5970,0.1539,-0.3259,0.70
10.875469,0.5824,0.1617,-0.3088,0.68
10.897287,0.6562,0.0693,-0.2795,0.72
10.917187,0.7838,-0.0935,-0.2956,0.84
10.933267,0.7774,-0.1512,-0.3215,0.85
10.960437,0.6875,-0.1282,-0.2491,0.74
10.976103,0.6567,-0.0891,-0.2330,0.70
10.997005,0.7114,-0.0236,-0.2335,0.75
11.015588,0.8126,0.0121,-0.2105,0.84
11.041338,1.0639,-0.0079,-0.2120,1.08
